year,artist,title,medium,description,winner,image_path,image_stem,url
2019,Yaritji Young,Tjala tjukurpa (honey ant story),acrylic on linen,"Yaritji Young is a traditional owner for tjala tjukurpa, from the Amata community in the Anangu Pitjantjatjara Yankunytjatjara ( APY ) lands in South Australia. She paints the rock holes and landmarks of her country, entwined with icons and traditional marks that relate to inma (dance) and tjukurpa (dreaming). The twisted lines and shapes mimic tunnels and formations made by the tjala honey ant. ‘My paintings are of my country: my father’s country, my grandmother’s country, the tjala country. Everything that my grandmother taught me, I’m teaching to my grandchildren now. They dance because I have shared what I got from my grandmother with my granddaughters, so they can know their culture.’ Yaritji Young, 2019",False,data/images/2019_Yaritji Young_Tjala tjukurpa _honey ant story_.jpg,2019_Yaritji Young_Tjala tjukurpa _honey ant story_,https://www.artgallery.nsw.gov.au/prizes/wynne/2019/30097/
2019,Joshua Yeldham,"Lion Island, Pittwater",acrylic on hand-carved board with cane,"I am a painter in the dark swell of Lion Island. My boat rolls past the lumps at Broken Bay’s mouth to the calm waters of Smiths Creek, with her cicadas drilling and her still water. I imagine I will send my paint brush roots down, and settle in. Joshua Yeldham, 2019",False,data/images/2019_Joshua Yeldham_Lion Island_ Pittwater.jpg,2019_Joshua Yeldham_Lion Island_ Pittwater,https://www.artgallery.nsw.gov.au/prizes/wynne/2019/30096/
2019,George Tjungurrayi,Untitled,acrylic on linen,"This painting relates to the lake site of Wilkinkarra (Lake Mackay in Western Australia). In mythological times two Tingari men of the Tjungurrayi and Tjapaltjarri kinship subsections travelled from Wala Wala, near Kiwirrkura, to Marawa on the western side of the lake. From here, they continued to Mamuiltjulkulnga on the northern side of Wilkinkarra. The men gathered at the site to perform the dances and sing the songs associated with the area. George Tjungurrayi, 2019",False,data/images/2019_George Tjungurrayi_Untitled.jpg,2019_George Tjungurrayi_Untitled,https://www.artgallery.nsw.gov.au/prizes/wynne/2019/30095/
2019,Robyn Sweaney,Perfect uncertainty,watercolour and gouache on paper,"Residencies, travelling to new places and revisiting past landscapes have become an extremely important element of my work. My painting Perfect uncertainty has multiple meanings. It is about light and shade, literally and metaphorically, and colour and balance. Distinctly Australian, this simple home sits facing the street of a small rural town in Victoria. Its facade is open to passing traffic and scrutiny, yet its appearance is softened by the paint colour choices and a tree planted on the verge. One can only imagine what histories have occurred within this small and humble house facing the street. Robyn Sweaney, 2019",True,data/images/2019_Robyn Sweaney_Perfect uncertainty.jpg,2019_Robyn Sweaney_Perfect uncertainty,https://www.artgallery.nsw.gov.au/prizes/wynne/2019/30094/
2019,"Keith Stevens, Ginger Wikilyiri","Piltati, Nyapari munu Ilpin",synthetic polymer paint on linen,"Keith Stevens and Ginger Wikilyiri’s collaborative painting represents the tjukurpa of several sites in the region surrounding the remote Nyapari community in the western Anangu Pitjantjatjara Yankunytjatjara ( APY ) lands in South Australia. Working side by side, the men retell their ancestral stories in their own distinctive styles. Stevens paints the Wanampi tjukurpa and Nyapari tjukurpa. Wikilyiri depicts Ilpin, the site of which he is traditional custodian. ‘This story is very important. An important painting. Real tjukurpa I learnt from my father, so I am doing painting on the canvas now from that story, because my father taught me these stories. Look at the painting. Piltati is a big place; big stories.’ Keith Stevens, 2019",False,data/images/2019_Keith Stevens_ Ginger Wikilyiri_Piltati_ Nyapari munu Ilpin.jpg,2019_Keith Stevens_ Ginger Wikilyiri_Piltati_ Nyapari munu Ilpin,https://www.artgallery.nsw.gov.au/prizes/wynne/2019/30093/
2019,Betty Kuntiwa Pumani,Antara,acrylic on linen,"Antara is an extremely important ceremonial site close to the Mimili community in the Anangu Pitjantjatjara Yankunytjatjara ( APY ) lands in South Australia. The women in my family have been custodians of this country and the stories that have shaped it for as long as people can recall. I learned about the maku tjukurpa (witchetty grub story) from my mother Milatjari. Like my mother, I map its importance in my paintings. My sister Ngupulya also holds this same story, but we paint it in different ways. The reds in my painting evoke the rocky desert country surrounding Mimili and suggest a continuous energy from the past. Betty Kuntiwa Pumani, 2019",False,data/images/2019_Betty Kuntiwa Pumani_Antara.jpg,2019_Betty Kuntiwa Pumani_Antara,https://www.artgallery.nsw.gov.au/prizes/wynne/2019/30092/
2019,Matjangka Nyukana Norris,Bushfire – minyma mamu,acrylic on linen,"Matjangka Nyukana Norris is from the Fregon community in the Anangu Pitjantjatjara Yankunytjatjara ( APY ) lands in South Australia. ‘Mrs Norris’, as she is fondly known, is famous for dancing the minyma mamu inma in which she portrays the ‘monster’ woman. She says of this painting: ‘As the woman walks through the burnt country, she becomes covered in white ash, jumping about on hot coals with a large, bright red mouth, yelping in pain and scaring everyone. She picks up a stick and dances as she goes. She takes the wrong track and finds herself in the path of a big bushfire – Waru pulka pitjanangka.’ Matjangka Nyukana Norris, 2019",False,data/images/2019_Matjangka Nyukana Norris_Bushfire _ minyma mamu.jpg,2019_Matjangka Nyukana Norris_Bushfire _ minyma mamu,https://www.artgallery.nsw.gov.au/prizes/wynne/2019/30091/
2019,Mantua Nangala,Untitled,acrylic on linen,"The lines in this painting represent the sandhills at the rock hole site of Marrapinti, west of the Pollock Hills in Western Australia. A large group of ancestral women camped at this rock hole before continuing their travels further east, passing through Wala Wala, Kiwirrkura and Ngaminya. While at the site the women made nose bones, also known as marrapinti, which are worn through a hole made in the nose web. These nose bones were originally used by both men and women but are now only inserted by the older generation on ceremonial occasions. As the women continued their travels towards the east they gathered the edible berries known as kampurarrpa or desert raisin. Mantua Nangala, 2019",False,data/images/2019_Mantua Nangala_Untitled.jpg,2019_Mantua Nangala_Untitled,https://www.artgallery.nsw.gov.au/prizes/wynne/2019/30090/
2019,Peter Mungkuri,Ngayuku ngura (my country),ink and acrylic on linen,"I’ve painted my country and all the different types of trees there. Trees are a symbol of Anangu culture – the punu (tree) is where our culture starts. This is beautiful country and we protect our country. Anangu have so much knowledge about country, it’s an important part of our culture to pass that knowledge on to the next generation. Peter Mungkuri, 2019",False,data/images/2019_Peter Mungkuri_Ngayuku ngura _my country_.jpg,2019_Peter Mungkuri_Ngayuku ngura _my country_,https://www.artgallery.nsw.gov.au/prizes/wynne/2019/30089/
2019,Barbara Mbitjana Moore,Ngayuku ngura (my country),acrylic on linen,"Barbara Mbitjana Moore grew up in Amoonguna and her father’s country near Ti Tree in the Northern Territory, moving to the Amata community in Anangu Pitjantjatjara Yankunytjatjara ( APY ) lands in South Australia when she was married. In this painting, Barbara has depicted her country near Ti Tree. The different colours and shapes represent variations in the landscape. Some of the landmarks are the rock holes that lie in and around her country. Connected by travel lines, these sites hold important tjukurpa (dreaming). Through her painting, Barbara stays connected to her own country in the Northern Territory, even though she lives far away. She draws inspiration from the wildflowers that carpet the desert in spring. Tjala Arts, Amata community, 2019",False,data/images/2019_Barbara Mbitjana Moore_Ngayuku ngura _my country_.jpg,2019_Barbara Mbitjana Moore_Ngayuku ngura _my country_,https://www.artgallery.nsw.gov.au/prizes/wynne/2019/30088/
2019,Noŋgirrŋa Marawili,Pink lightning,reclaimed printer toner (ground polyester) and natural earth pigments with PVA binder,"Yolŋu philosophy suggests, ‘If you paint the land you should use the land’. Industrial materials dumped on the land may now be re-used in depicting the land. This work includes magenta toner from smashed, discarded printer cartridges. This place is Baraltja, north of Cape Shield in the Gulf of Carpentaria. These are cyclonic, crocodile-infested waters with huge tides and ripping currents. Rocks are set in deep water between the electric ‘curse’ that the lighting snake spits into the sky and the sea spray from the ocean waves trying to shift the rocks’ immovable foundation. Noŋgirrŋa Marawili, 2019 This work was awarded the Roberts Family Aboriginal and Torres Strait Islander Prize 2019.",True,data/images/2019_Noŋgirrŋa Marawili_Pink lightning.jpg,2019_Noŋgirrŋa Marawili_Pink lightning,https://www.artgallery.nsw.gov.au/prizes/wynne/2019/30087/
2019,Robert Malherbe,"Lithgow, path to water",oil on linen,"I live in Blackheath in the upper Blue Mountains but often go to Lithgow, a 30-minute drive west, to paint. There are more clouds and lakes in Lithgow, and this image – Lithgow, path to water – was painted en plein air with the sun on my back and flecks of paint splashing the grass. What I hope to capture, painting directly like this from the motif, isn’t just a picture of the experience but the experience itself. Robert Malherbe, 2019",False,data/images/2019_Robert Malherbe_Lithgow_ path to water.jpg,2019_Robert Malherbe_Lithgow_ path to water,https://www.artgallery.nsw.gov.au/prizes/wynne/2019/30086/
2019,Bronte Leighton-Dore,"Blue to eye's touch, Merlin's Lookout",oil on board,"I went on a painting trip to the gold-mining town of Hill End in New South Wales earlier this year and visited one of my favourite spots, Merlin’s Lookout. I was drawn into the eucalypts, submerging myself completely in flora. I love how, on a clear day, everything in this world is held against blue, which allows for all the warmer tones of the bush to shine. My painting is an attempt to give sense to the engulfing yet expansive nature of the landscape, as the eucalyptus trunks, the fallen leaves and the tufts of native grass become jewels of colour when suffused with light. Bronte Leighton-Dore, 2019",False,data/images/2019_Bronte Leighton-Dore_Blue to eye_s touch_ Merlin_s Lookout.jpg,2019_Bronte Leighton-Dore_Blue to eye_s touch_ Merlin_s Lookout,https://www.artgallery.nsw.gov.au/prizes/wynne/2019/30085/
